출발지,도착지,총이동인원수
충청남도 서산시,강원특별자치도 고성군,1
충청남도 서산시,강원특별자치도 동해시,9
충청남도 서산시,강원특별자치도 삼척시,12
충청남도 서산시,강원특별자치도 속초시,10
충청남도 서산시,강원특별자치도 양구군,2
충청남도 서산시,강원특별자치도 양양군,3
충청남도 서산시,강원특별자치도 영월군,6
충청남도 서산시,강원특별자치도 원주시,57
충청남도 서산시,강원특별자치도 인제군,15
충청남도 서산시,강원특별자치도 정선군,1
충청남도 서산시,강원특별자치도 철원군,4
충청남도 서산시,강원특별자치도 춘천시,27
충청남도 서산시,강원특별자치도 태백시,7
충청남도 서산시,강원특별자치도 평창군,5
충청남도 서산시,강원특별자치도 홍천군,8
충청남도 서산시,강원특별자치도 화천군,2
충청남도 서산시,강원특별자치도 횡성군,2
충청남도 서산시,경기도 가평군,14
충청남도 서산시,경기도 고양시,109
충청남도 서산시,경기도 과천시,17
충청남도 서산시,경기도 광명시,52
충청남도 서산시,경기도 광주시,51
충청남도 서산시,경기도 구리시,18
충청남도 서산시,경기도 군포시,22
충청남도 서산시,경기도 김포시,65
충청남도 서산시,경기도 남양주시,69
충청남도 서산시,경기도 동두천시,7
충청남도 서산시,경기도 부천시,131
충청남도 서산시,경기도 성남시,115
충청남도 서산시,경기도 수원시,263
충청남도 서산시,경기도 시흥시,87
충청남도 서산시,경기도 안산시,153
충청남도 서산시,경기도 안성시,76
충청남도 서산시,경기도 안양시,85
충청남도 서산시,경기도 양주시,41
충청남도 서산시,경기도 양평군,13
충청남도 서산시,경기도 여주시,20
충청남도 서산시,경기도 연천군,5
충청남도 서산시,경기도 오산시,79
충청남도 서산시,경기도 용인시,186
충청남도 서산시,경기도 의왕시,21
충청남도 서산시,경기도 의정부시,47
충청남도 서산시,경기도 이천시,39
충청남도 서산시,경기도 파주시,73
충청남도 서산시,경기도 평택시,351
충청남도 서산시,경기도 포천시,28
충청남도 서산시,경기도 하남시,23
충청남도 서산시,경기도 화성시,207
충청남도 서산시,경상남도 거제시,25
충청남도 서산시,경상남도 거창군,5
충청남도 서산시,경상남도 고성군,2
충청남도 서산시,경상남도 김해시,29
충청남도 서산시,경상남도 남해군,2
충청남도 서산시,경상남도 밀양시,10
충청남도 서산시,경상남도 사천시,16
충청남도 서산시,경상남도 산청군,2
충청남도 서산시,경상남도 양산시,14
충청남도 서산시,경상남도 진주시,42
충청남도 서산시,경상남도 창녕군,4
충청남도 서산시,경상남도 창원시,57
충청남도 서산시,경상남도 통영시,11
충청남도 서산시,경상남도 하동군,1
충청남도 서산시,경상남도 함안군,1
충청남도 서산시,경상남도 함양군,3
충청남도 서산시,경상남도 합천군,7
충청남도 서산시,경상북도 경산시,19
충청남도 서산시,경상북도 경주시,17
충청남도 서산시,경상북도 구미시,49
충청남도 서산시,경상북도 김천시,22
충청남도 서산시,경상북도 문경시,12
충청남도 서산시,경상북도 상주시,5
충청남도 서산시,경상북도 성주군,2
충청남도 서산시,경상북도 안동시,10
충청남도 서산시,경상북도 영덕군,1
충청남도 서산시,경상북도 영양군,1
충청남도 서산시,경상북도 영주시,9
충청남도 서산시,경상북도 영천시,14
충청남도 서산시,경상북도 예천군,4
충청남도 서산시,경상북도 울릉군,5
충청남도 서산시,경상북도 울진군,6
충청남도 서산시,경상북도 의성군,1
충청남도 서산시,경상북도 청도군,3
충청남도 서산시,경상북도 청송군,2
충청남도 서산시,경상북도 칠곡군,8
충청남도 서산시,경상북도 포항시,29
충청남도 서산시,광주광역시,127
충청남도 서산시,대구광역시,209
충청남도 서산시,대전광역시,781
충청남도 서산시,부산광역시,169
충청남도 서산시,서울특별시,1487
충청남도 서산시,세종특별자치시,159
충청남도 서산시,울산광역시,176
충청남도 서산시,인천광역시,783
충청남도 서산시,전라남도 강진군,1
충청남도 서산시,전라남도 고흥군,5
충청남도 서산시,전라남도 광양시,33
충청남도 서산시,전라남도 구례군,4
충청남도 서산시,전라남도 나주시,15
충청남도 서산시,전라남도 담양군,5
충청남도 서산시,전라남도 목포시,19
충청남도 서산시,전라남도 무안군,3
충청남도 서산시,전라남도 보성군,9
충청남도 서산시,전라남도 순천시,34
충청남도 서산시,전라남도 신안군,4
충청남도 서산시,전라남도 여수시,61
충청남도 서산시,전라남도 영광군,10
충청남도 서산시,전라남도 영암군,3
충청남도 서산시,전라남도 장성군,6
충청남도 서산시,전라남도 장흥군,1
충청남도 서산시,전라남도 진도군,1
충청남도 서산시,전라남도 함평군,4
충청남도 서산시,전라남도 해남군,7
충청남도 서산시,전라남도 화순군,2
충청남도 서산시,전북특별자치도 고창군,9
충청남도 서산시,전북특별자치도 군산시,89
충청남도 서산시,전북특별자치도 김제시,7
충청남도 서산시,전북특별자치도 남원시,13
충청남도 서산시,전북특별자치도 무주군,2
충청남도 서산시,전북특별자치도 부안군,5
충청남도 서산시,전북특별자치도 완주군,7
충청남도 서산시,전북특별자치도 익산시,41
충청남도 서산시,전북특별자치도 임실군,3
충청남도 서산시,전북특별자치도 장수군,1
충청남도 서산시,전북특별자치도 전주시,115
충청남도 서산시,전북특별자치도 정읍시,10
충청남도 서산시,제주특별자치도 서귀포시,33
충청남도 서산시,제주특별자치도 제주시,30
충청남도 서산시,충청남도 계룡시,40
충청남도 서산시,충청남도 공주시,67
충청남도 서산시,충청남도 금산군,8
충청남도 서산시,충청남도 논산시,37
충청남도 서산시,충청남도 당진시,1420
충청남도 서산시,충청남도 보령시,75
충청남도 서산시,충청남도 부여군,21
충청남도 서산시,충청남도 서천군,16
충청남도 서산시,충청남도 아산시,341
충청남도 서산시,충청남도 예산군,339
충청남도 서산시,충청남도 천안시,557
충청남도 서산시,충청남도 청양군,36
충청남도 서산시,충청남도 태안군,427
충청남도 서산시,충청남도 홍성군,510
충청남도 서산시,충청북도 괴산군,5
충청남도 서산시,충청북도 단양군,1
충청남도 서산시,충청북도 보은군,5
충청남도 서산시,충청북도 영동군,7
충청남도 서산시,충청북도 옥천군,9
충청남도 서산시,충청북도 음성군,25
충청남도 서산시,충청북도 제천시,11
충청남도 서산시,충청북도 증평군,6
충청남도 서산시,충청북도 진천군,26
충청남도 서산시,충청북도 청주시,217
충청남도 서산시,충청북도 충주시,74
충청남도 서천군,강원특별자치도 강릉시,3
충청남도 서천군,강원특별자치도 동해시,2
충청남도 서천군,강원특별자치도 삼척시,2
충청남도 서천군,강원특별자치도 영월군,3
충청남도 서천군,강원특별자치도 원주시,5
충청남도 서천군,강원특별자치도 인제군,2
충청남도 서천군,강원특별자치도 정선군,3
충청남도 서천군,강원특별자치도 철원군,4
충청남도 서천군,강원특별자치도 춘천시,2
충청남도 서천군,강원특별자치도 평창군,1
충청남도 서천군,경기도 고양시,23
충청남도 서천군,경기도 과천시,5
충청남도 서천군,경기도 광명시,5
충청남도 서천군,경기도 광주시,12
충청남도 서천군,경기도 구리시,3
충청남도 서천군,경기도 군포시,9
충청남도 서천군,경기도 김포시,11
충청남도 서천군,경기도 남양주시,15
충청남도 서천군,경기도 동두천시,4
충청남도 서천군,경기도 부천시,26
충청남도 서천군,경기도 성남시,25
충청남도 서천군,경기도 수원시,41
충청남도 서천군,경기도 시흥시,24
충청남도 서천군,경기도 안산시,28
충청남도 서천군,경기도 안성시,16
충청남도 서천군,경기도 안양시,17
충청남도 서천군,경기도 양주시,5
충청남도 서천군,경기도 양평군,4
충청남도 서천군,경기도 여주시,4
충청남도 서천군,경기도 연천군,2
충청남도 서천군,경기도 오산시,14
충청남도 서천군,경기도 용인시,39
충청남도 서천군,경기도 의왕시,2
충청남도 서천군,경기도 의정부시,16
충청남도 서천군,경기도 이천시,4
충청남도 서천군,경기도 파주시,17
충청남도 서천군,경기도 평택시,51
충청남도 서천군,경기도 포천시,3
충청남도 서천군,경기도 하남시,7
충청남도 서천군,경기도 화성시,39
충청남도 서천군,경상남도 거제시,15
충청남도 서천군,경상남도 남해군,2
충청남도 서천군,경상남도 사천시,5
충청남도 서천군,경상남도 양산시,4
충청남도 서천군,경상남도 진주시,7
충청남도 서천군,경상남도 창원시,7
충청남도 서천군,경상남도 하동군,1
충청남도 서천군,경상남도 함안군,1
충청남도 서천군,경상북도 경산시,6
충청남도 서천군,경상북도 고령군,1
충청남도 서천군,경상북도 구미시,3
충청남도 서천군,경상북도 김천시,1
충청남도 서천군,경상북도 문경시,1
충청남도 서천군,경상북도 봉화군,2
충청남도 서천군,경상북도 상주시,3
충청남도 서천군,경상북도 안동시,6
충청남도 서천군,경상북도 영덕군,2
충청남도 서천군,경상북도 영천시,4
충청남도 서천군,경상북도 울릉군,1
충청남도 서천군,경상북도 칠곡군,3
충청남도 서천군,경상북도 포항시,5
충청남도 서천군,광주광역시,27
충청남도 서천군,대구광역시,20
충청남도 서천군,대전광역시,223
충청남도 서천군,부산광역시,22
충청남도 서천군,서울특별시,291
충청남도 서천군,세종특별자치시,61
충청남도 서천군,울산광역시,13
충청남도 서천군,인천광역시,142
충청남도 서천군,전라남도 고흥군,4
충청남도 서천군,전라남도 광양시,5
충청남도 서천군,전라남도 나주시,2
충청남도 서천군,전라남도 담양군,1
충청남도 서천군,전라남도 목포시,13
충청남도 서천군,전라남도 무안군,4
